filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,proper name,xrb,filter num,datetimeobs,nice time,in filt pattern
binir070630.0232.fits,GX 5-1,18:01:08.19,-25:04:45.1,2007-07-01,05:27:57.381,2454282.72775,25.0,1.05,I,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 5-1,True,1.0,2454282.72775,2007-07-01 05:27:57.600,1
binir070630.0233.fits,GX 5-1,18:01:08.21,-25:04:45.3,2007-07-01,05:28:37.457,2454282.72821,25.0,1.05,I,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 5-1,True,1.0,2454282.72821,2007-07-01 05:28:37.344,1
binir070630.0234.fits,GX 5-1,18:01:08.23,-25:04:45.2,2007-07-01,05:29:17.850,2454282.72868,25.05,1.05,I,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 5-1,True,1.0,2454282.72868,2007-07-01 05:29:17.952,1
binir070630.0235.fits,GX 5-1,18:01:08.20,-25:04:45.0,2007-07-01,05:29:58.362,2454282.72915,25.05,1.05,I,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 5-1,True,1.0,2454282.72915,2007-07-01 05:29:58.560,1
binir070630.0236.fits,GX 5-1,18:01:08.19,-25:04:44.8,2007-07-01,05:30:38.503,2454282.72961,25.05,1.06,I,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 5-1,True,1.0,2454282.72961,2007-07-01 05:30:38.304,1
binir070630.0237.fits,GX 5-1,18:01:08.20,-25:04:34.5,2007-07-01,05:31:54.086,2454282.73049,25.04,1.06,V,J,1210,1868,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 5-1,True,1.0,2454282.73049,2007-07-01 05:31:54.336,1
binir070630.0238.fits,GX 5-1,18:01:08.18,-25:04:34.4,2007-07-01,05:32:34.244,2454282.73095,25.04,1.06,V,J,1210,1908,1980,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 5-1,True,1.0,2454282.73095,2007-07-01 05:32:34.080,1
binir070630.0239.fits,GX 5-1,18:01:08.17,-25:04:34.1,2007-07-01,05:33:14.734,2454282.73142,25.04,1.06,V,J,1170,1868,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 5-1,True,1.0,2454282.73142,2007-07-01 05:33:14.688,1
binir070630.0240.fits,GX 5-1,18:01:08.18,-25:04:34.1,2007-07-01,05:33:55.201,2454282.73189,25.0,1.06,V,J,1250,1828,2020,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 5-1,True,1.0,2454282.73189,2007-07-01 05:33:55.296,1
binir070630.0241.fits,GX 5-1,18:01:08.18,-25:04:34.2,2007-07-01,05:34:35.238,2454282.73235,25.0,1.06,V,J,1210,1828,2060,IR_CD_header_logs/LOG_MULTI.20070630thru20070709.csv,IR_CD_header_logs/,MULTI,CD,YALE-03A-0001,GX 5-1,True,1.0,2454282.73235,2007-07-01 05:34:35.040,1
